Federal Provider Number,longest_streak
395300,0
395305,0
395307,0
395309,0
395311,0
395313,0
395316,0
395318,0
395319,0
395321,0
395324,0
395325,0
395326,0
395328,0
395329,0
395330,0
395331,0
395332,0
395333,0
395334,0
395335,0
395336,0
395338,0
395341,0
395342,0
395343,0
395344,0
395345,0
395346,0
395347,0
395348,0
395349,0
395350,0
395351,0
395352,0
395354,0
395355,0
395356,0
395357,0
395359,0
395360,0
395361,0
395363,0
395364,0
395365,0
395366,0
395367,0
395370,0
395371,0
395372,0
395373,0
395374,0
395375,0
395378,0
395379,0
395380,0
395382,0
395384,0
395386,0
395387,0
395388,0
395390,0
395391,0
395393,0
395395,0
395396,0
395397,0
395398,0
395400,0
395401,0
395402,0
395403,0
395404,0
395405,0
395406,0
395408,0
395409,0
395410,0
395413,0
395414,0
395416,0
395418,0
395421,0
395422,0
395423,0
395425,0
395426,0
395427,0
395428,0
395429,0
395430,0
395431,0
395432,0
395433,0
395434,0
395435,0
395436,0
395437,0
395438,0
395439,0
395440,0
395442,0
395445,0
395446,0
395448,0
395449,0
395451,0
395454,0
395456,0
395458,0
395459,0
395460,0
395461,0
395462,0
395464,0
395465,0
395466,0
395467,0
395469,0
395471,0
395472,0
395473,0
395474,0
395475,0
395476,0
395477,0
395478,0
395479,0
395480,0
395481,0
395482,0
395483,0
395484,0
395485,0
395489,0
395490,0
395491,0
395492,0
395493,0
395494,0
395495,0
395496,0
395497,0
395498,0
395499,0
395500,0
395502,0
395506,0
395507,0
395509,0
395510,0
395512,0
395514,0
395515,0
395518,0
395519,0
395520,0
395521,0
395524,0
395525,0
395527,0
395530,0
395533,0
395534,0
395535,0
395536,0
395537,0
395538,0
395539,0
395540,0
395541,0
395542,0
395545,0
395549,0
395550,0
395552,0
395554,0
395555,0
395556,0
395557,0
395558,0
395559,0
395560,0
395561,0
395562,0
395563,0
395564,0
395566,0
395567,0
395568,0
395569,0
395570,0
395571,0
395572,0
395574,0
395575,0
395577,0
395581,0
395582,0
395583,0
395585,0
395586,0
395587,0
395588,0
395589,0
395590,0
395591,0
395592,0
395593,0
395594,0
395595,0
395596,0
395597,0
395602,0
395603,0
395604,0
395605,0
395606,0
395607,0
395609,0
395610,0
395612,0
395613,0
395614,0
395616,0
395617,0
395618,0
395619,0
395620,0
395621,0
395623,0
395624,0
395625,0
395626,0
395627,0
395628,0
395629,0
395631,0
395633,0
395634,0
395636,0
395637,0
395638,0
395640,0
395643,0
395644,0
395645,0
395646,0
395647,0
395648,0
395650,0
395651,0
395652,0
395653,0
395654,0
395656,0
395660,0
395661,0
395662,0
395665,0
395666,0
395670,0
395671,0
395672,0
395674,0
395675,0
395677,0
395678,0
395679,0
395680,0
395682,0
395683,0
395684,0
395685,0
395686,0
395687,0
395688,0
395690,0
395691,0
395692,0
395695,0
395697,0
395698,0
395699,0
395700,0
395701,0
395702,0
395704,0
395705,0
395706,0
395707,0
395708,0
395710,0
395711,0
395712,0
395713,0
395715,0
395716,0
395717,0
395718,0
395719,0
395720,0
395721,0
395722,0
395726,0
395728,0
395729,0
395730,0
395731,0
395732,0
395733,0
395735,0
395736,0
395738,0
395740,0
395741,0
395742,0
395743,0
395745,0
395746,0
395749,0
395751,0
395752,0
395753,0
395756,0
395757,0
395758,0
395760,0
395762,0
395763,0
395764,0
395765,0
395767,0
395768,0
395770,0
395771,0
395773,0
395774,0
395775,0
395777,0
395778,0
395779,0
395780,0
395782,0
395783,0
395784,0
395785,0
395786,0
395787,0
395788,0
395790,0
395791,0
395793,0
395794,0
395795,0
395796,0
395797,0
395798,0
395800,0
395801,0
395802,0
395804,0
395805,0
395806,0
395812,0
395815,0
395816,0
395817,0
395818,0
395819,0
395821,0
395823,0
395824,0
395825,0
395826,0
395827,0
395828,0
395830,0
395831,0
395832,0
395833,0
395834,0
395838,0
395840,0
395842,0
395843,0
395844,0
395845,0
395846,0
395847,0
395848,0
395850,0
395851,0
395852,0
395853,0
395857,0
395860,0
395861,0
395864,0
395865,0
395867,0
395868,0
395870,0
395872,0
395873,0
395875,0
395876,0
395877,0
395878,0
395879,0
395880,0
395881,0
395882,0
395883,0
395890,0
395891,0
395892,0
395893,0
395894,0
395895,0
395896,0
395898,0
395899,0
395901,0
395902,0
395903,0
395904,0
395905,0
395906,0
395907,0
395908,0
395909,0
395912,0
395913,0
395915,0
395916,0
395917,0
395918,0
395922,0
395923,0
395926,0
395927,0
395929,0
395936,0
395938,0
395939,0
395941,0
395944,0
395948,0
395950,0
395951,0
395952,0
395953,0
395956,0
395959,0
395961,0
395964,0
395966,0
395974,0
395977,0
395983,0
395984,0
395985,0
395986,0
395989,0
395996,0
395998,0
396001,0
396002,0
396003,0
396009,0
396015,0
396017,0
396021,0
396024,0
396026,0
396035,0
396048,0
396049,0
396053,0
396054,0
396056,0
396058,0
396059,0
396062,0
396063,0
396064,0
396065,0
396066,0
396067,0
396069,0
396070,0
396071,0
396072,0
396073,0
396074,0
396075,0
396076,0
396077,0
396078,0
396079,0
396081,0
396082,0
396083,0
396085,0
396086,0
396088,0
396089,0
396090,0
396092,0
396093,0
396095,0
396096,0
396098,0
396101,0
396102,0
396105,0
396106,0
396107,0
396108,0
396109,0
396111,0
396113,0
396114,0
396115,0
396116,0
396119,0
396120,0
396122,0
396123,0
396124,0
396125,0
396128,0
396129,0
396130,0
396132,0
396133,0
396134,0
396135,0
396137,0
396138,0
396140,0
396141,0
396143,0
396144,0
396145,0
396146,0
396147,0
396148,0
396149,0
39A433,0
39A434,0
39A435,0
39A436,0
39A437,0
39A438,0
405018,0
405023,0
405025,0
405029,0
405030,0
405031,0
415002,0
415004,0
415007,0
415008,0
415009,0
415010,0
415012,0
415014,0
415020,0
415023,0
415027,0
415028,0
415029,0
415031,0
415032,0
415033,0
415034,0
415035,0
415038,0
415039,0
415040,0
415041,0
415042,0
415044,0
415045,0
415049,0
415050,0
415051,0
415052,0
415053,0
415054,0
415056,0
415057,0
415059,0
415060,0
415061,0
415062,0
415063,0
415064,0
415066,0
415067,0
415068,0
415070,0
415071,0
415072,0
415073,0
415074,0
415075,0
415076,0
415078,0
415079,0
415080,0
415081,0
415082,0
415083,0
415084,0
415085,0
415087,0
415089,0
415090,0
415091,0
415096,0
415097,0
415098,0
415099,0
415104,0
415106,0
415107,0
415108,0
415110,0
415111,0
415113,0
415119,0
415120,0
415123,0
415129,0
425004,0
425005,0
425008,0
425009,0
425012,0
425013,0
425014,0
425016,0
425017,0
425018,0
425024,0
425027,0
425032,0
425035,0
425042,0
425047,0
425048,0
425052,0
425053,0
425054,0
425055,0
425057,0
425061,0
425062,0
425063,0
425064,0
425067,0
425068,0
425070,0
425071,0
425074,0
425075,0
425077,0
425078,0
425080,0
425081,0
425082,0
425084,0
425085,0
425086,0
425088,0
425089,0
425090,0
425091,0
425093,0
425095,0
425096,0
425097,0
425100,0
425102,0
425103,0
425104,0
425105,0
425106,0
425107,0
425109,0
425110,0
425111,0
425112,0
425113,0
425114,0
425115,0
425116,0
425117,0
425118,0
425119,0
425121,0
425122,0
425127,0
425128,0
425129,0
425131,0
425132,0
425138,0
425139,0
425140,0
425142,0
425143,0
425145,0
425146,0
425147,0
425149,0
425150,0
425154,0
425155,0
425156,0
425157,0
425158,0
425159,0
425160,0
425163,0
425165,0
425168,0
425169,0
425170,0
425171,0
425172,0
425173,0
425174,0
425175,0
425176,0
425179,0
425287,0
425288,0
425289,0
425290,0
425291,0
425293,0
425294,0
425295,0
425296,0
425297,0
425298,0
425300,0
425301,0
425302,0
425303,0
425305,0
425306,0
425307,0
425308,0
425309,0
425310,0
425311,0
425312,0
425314,0
425315,0
425316,0
425317,0
425319,0
425320,0
425321,0
425322,0
425323,0
425324,0
425325,0
425326,0
425332,0
425333,0
425334,0
425337,0
425341,0
425351,0
425352,0
425359,0
425360,0
425361,0
425362,0
425368,0
425370,0
425372,0
425373,0
425374,0
425375,0
425376,0
425379,0
425380,0
425381,0
425384,0
425385,0
425386,0
425387,0
425388,0
425389,0
425390,0
425391,0
425392,0
425393,0
425394,0
425395,0
425396,0
425397,0
425398,0
425400,0
425401,0
425403,0
425406,0
425407,0
425408,0
425409,0
425410,0
425411,0
425412,0
425413,0
425414,0
425415,0
425416,0
425417,0
435004,0
435009,0
435020,0
435029,0
435032,0
435033,0
435034,0
435035,0
435036,0
435037,0
435038,0
435039,0
435040,0
435041,0
435042,0
435043,0
435044,0
435045,0
435046,0
435047,0
435048,0
435049,0
435050,0
435051,0
435054,0
435055,0
435056,0
435057,0
435058,0
435059,0
435060,0
435061,0
435062,0
435064,0
435065,0
435066,0
435068,0
435069,0
435070,0
435071,0
435072,0
435073,0
435074,0
435075,0
435076,0
435078,0
435079,0
435080,0
435082,0
435083,0
435084,0
435086,0
435087,0
435088,0
435089,0
435090,0
435092,0
435093,0
435094,0
435095,0
435096,0
435097,0
435098,0
435099,0
435100,0
435101,0
435102,0
435104,0
435105,0
435106,0
435107,0
435109,0
435110,0
435112,0
435113,0
435114,0
435115,0
435117,0
435118,0
435119,0
435120,0
435122,0
435123,0
435124,0
435125,0
435127,0
435129,0
435130,0
435132,0
435133,0
435134,0
435135,0
43A038,0
43A067,0
43A072,0
43A073,0
43A089,0
43A098,0
43A103,0
43A113,0
43A135,0
43A136,0
43A137,0
43A138,0
445002,0
445004,0
445008,0
445013,0
445017,0
445024,0
445030,0
445069,0
445071,0
445075,0
445076,0
445077,0
445088,0
445094,0
445098,0
445099,0
445101,0
445105,0
445107,0
445108,0
445109,0
445110,0
445111,0
445112,0
445114,0
445115,0
445116,0
445117,0
445119,0
445123,0
445124,0
445126,0
445127,0
445128,0
445129,0
445130,0
445131,0
445132,0
445133,0
445135,0
445136,0
445137,0
445138,0
445139,0
445140,0
445141,0
445143,0
445145,0
445146,0
445150,0
445154,0
445155,0
445156,0
445157,0
445159,0
445160,0
445162,0
445165,0
445166,0
445167,0
445170,0
445171,0
445172,0
445173,0
445174,0
445180,0
445183,0
445184,0
445187,0
445189,0
445190,0
445191,0
445197,0
445203,0
445205,0
445207,0
445209,0
445210,0
445214,0
445215,0
445216,0
445217,0
445218,0
445220,0
445221,0
445222,0
445223,0
445224,0
445228,0
445232,0
445233,0
445234,0
445235,0
445236,0
445237,0
445238,0
445239,0
445240,0
445241,0
445242,0
445244,0
445245,0
445246,0
445249,0
445251,0
445252,0
445253,0
445254,0
445256,0
445258,0
445259,0
445260,0
445262,0
445263,0
445264,0
445267,0
445268,0
445270,0
445272,0
445274,0
445275,0
445276,0
445277,0
445279,0
445280,0
445281,0
445283,0
445284,0
445285,0
445286,0
445288,0
445291,0
445292,0
445293,0
445294,0
445295,0
445297,0
445298,0
445300,0
445302,0
445303,0
445304,0
445306,0
445308,0
445310,0
445314,0
445316,0
445318,0
445319,0
445320,0
445321,0
445322,0
445326,0
445327,0
445328,0
445329,0
445330,0
445331,0
445333,0
445335,0
445339,0
445342,0
445343,0
445344,0
445351,0
445354,0
445356,0
445357,0
445358,0
445359,0
445362,0
445363,0
445366,0
445367,0
445369,0
445372,0
445373,0
445374,0
445377,0
445378,0
445380,0
445381,0
445382,0
445383,0
445387,0
445388,0
445390,0
445391,0
445392,0
445393,0
445396,0
445397,0
445401,0
445402,0
445404,0
445406,0
445408,0
445410,0
445411,0
445412,0
445413,0
445415,0
445419,0
445421,0
445422,0
445423,0
445424,0
445425,0
445426,0
445427,0
445428,0
445429,0
445430,0
445431,0
445433,0
445434,0
445435,0
445437,0
445439,0
445440,0
445442,0
445443,0
445444,0
445445,0
445446,0
445447,0
445448,0
445449,0
445451,0
445452,0
445453,0
445454,0
445455,0
445456,0
445457,0
445458,0
445459,0
445460,0
445461,0
445462,0
445463,0
445464,0
445465,0
445467,0
445468,0
445469,0
445470,0
445471,0
445472,0
445473,0
445474,0
445475,0
445476,0
445477,0
445478,0
445479,0
445480,0
445481,0
445482,0
445483,0
445484,0
445485,0
445486,0
445487,0
445488,0
445489,0
445490,0
445491,0
445492,0
445493,0
445494,0
445495,0
445496,0
445497,0
445500,0
445501,0
445502,0
445503,0
445504,0
445506,0
445507,0
445508,0
445509,0
445510,0
445511,0
445512,0
445513,0
445515,0
445516,0
445517,0
445518,0
445519,0
445520,0
445521,0
445522,0
445523,0
445524,0
445525,0
445526,0
445527,0
445528,0
445529,0
445530,0
445531,0
445534,0
445535,0
445536,0
445537,0
44E132,0
44E166,0
44E175,0
44E251,0
44E446,0
455001,0
455020,0
455069,0
455278,0
455333,0
455351,0
455390,0
455412,0
455416,0
455423,0
455429,0
455444,0
455450,0
455455,0
455457,0
455463,0
455467,0
455471,0
455475,0
455477,0
455478,0
455480,0
455484,0
455485,0
455486,0
455489,0
455490,0
455493,0
455494,0
455497,0
455503,0
455504,0
455509,0
455510,0
455513,0
455515,0
455522,0
455523,0
455528,0
455532,0
455533,0
455536,0
455538,0
455544,0
455549,0
455550,0
455551,0
455554,0
455555,0
455557,0
455560,0
455561,0
455563,0
455565,0
455569,0
455570,0
455572,0
455573,0
455574,0
455575,0
455576,0
455579,0
455582,0
455586,0
455589,0
455591,0
455592,0
455594,0
455597,0
455599,0
455601,0
455602,0
455606,0
455608,0
455611,0
455613,0
455617,0
455618,0
455621,0
455625,0
455626,0
455627,0
455628,0
455631,0
455637,0
455638,0
455641,0
455642,0
455643,0
455646,0
455651,0
455652,0
455653,0
455662,0
455670,0
455672,0
455673,0
455675,0
455676,0
455678,0
455682,0
455683,0
455684,0
455685,0
455687,0
455689,0
455690,0
455691,0
455697,0
455699,0
455700,0
455703,0
455705,0
455713,0
455714,0
455715,0
455718,0
455724,0
455725,0
455726,0
455727,0
455731,0
455732,0
455733,0
455737,0
455742,0
455744,0
455745,0
455748,0
455753,0
455754,0
455757,0
455761,0
455762,0
455763,0
455770,0
455771,0
455785,0
455789,0
455796,0
455797,0
455798,0
455799,0
455800,0
455802,0
455804,0
455806,0
455808,0
455810,0
455812,0
455815,0
455817,0
455819,0
455822,0
455823,0
455824,0
455831,0
455832,0
455834,0
455835,0
455838,0
455840,0
455849,0
455850,0
455855,0
455856,0
455861,0
455862,0
455864,0
455866,0
455869,0
455871,0
455872,0
455876,0
455879,0
455881,0
455889,0
455891,0
455893,0
455895,0
455900,0
455901,0
455903,0
455904,0
455906,0
455908,0
455910,0
455915,0
455916,0
455917,0
455923,0
455925,0
455929,0
455930,0
455931,0
455934,0
455935,0
455936,0
455940,0
455941,0
455942,0
455944,0
455946,0
455952,0
455954,0
455957,0
455959,0
455960,0
455961,0
455962,0
455963,0
455965,0
455968,0
455969,0
455970,0
455972,0
455974,0
455981,0
455983,0
455985,0
455986,0
455989,0
455994,0
455996,0
455999,0
45E312,0
45E341,0
45E409,0
45E629,0
45E631,0
45E761,0
45E852,0
45E947,0
45F094,0
45F197,0
45F199,0
45F402,0
45F410,0
45F411,0
45F414,0
45F470,0
45F497,0
45F603,0
45F907,0
465003,0
465006,0
465009,0
465020,0
465049,0
465057,0
465059,0
465064,0
465066,0
465067,0
465069,0
465072,0
465074,0
465075,0
465078,0
465079,0
465083,0
465084,0
465085,0
465086,0
465088,0
465089,0
465090,0
465091,0
465092,0
465093,0
465094,0
465095,0
465096,0
465097,0
465098,0
465100,0
465101,0
465102,0
465104,0
465107,0
465108,0
465109,0
465111,0
465112,0
465115,0
465116,0
465117,0
465119,0
465123,0
465124,0
465125,0
465129,0
465130,0
465137,0
465139,0
465143,0
465144,0
465146,0
465147,0
465150,0
465152,0
465153,0
465155,0
465156,0
465157,0
465158,0
465159,0
465160,0
465163,0
465165,0
465166,0
465167,0
465168,0
465169,0
465170,0
465171,0
465172,0
465173,0
465174,0
465175,0
465176,0
465178,0
465179,0
465180,0
465181,0
465182,0
465183,0
465184,0
465185,0
465186,0
465187,0
465188,0
465189,0
465190,0
465191,0
465192,0
46A058,0
46A064,0
46A066,0
46A070,0
46A071,0
46A072,0
475003,0
475008,0
475012,0
475014,0
475017,0
475018,0
475019,0
475020,0
475021,0
475023,0
475025,0
475026,0
475027,0
475029,0
475030,0
475032,0
475033,0
475036,0
475037,0
475039,0
475040,0
475042,0
475043,0
475044,0
475045,0
475046,0
475047,0
475049,0
475050,0
475052,0
475053,0
475055,0
475056,0
475057,0
475058,0
495002,0
495011,0
495013,0
495015,0
495019,0
495034,0
495038,0
495045,0
495046,0
495057,0
495068,0
495071,0
495077,0
495079,0
495085,0
495086,0
495087,0
495092,0
495093,0
495096,0
495097,0
495099,0
495102,0
495105,0
495107,0
495108,0
495109,0
495112,0
495113,0
495114,0
495115,0
495117,0
495118,0
495120,0
495121,0
495123,0
495126,0
495127,0
495131,0
495133,0
495134,0
495135,0
495139,0
495140,0
495141,0
495142,0
495143,0
495144,0
495146,0
495147,0
495149,0
495150,0
495151,0
495152,0
495153,0
495155,0
495156,0
495157,0
495160,0
495165,0
495166,0
495167,0
495168,0
495171,0
495173,0
495174,0
495177,0
495178,0
495179,0
495181,0
495183,0
495184,0
495185,0
495186,0
495187,0
495188,0
495189,0
495190,0
495191,0
495192,0
495193,0
495194,0
495196,0
495197,0
495199,0
495200,0
495201,0
495202,0
495203,0
495204,0
495205,0
495206,0
495207,0
495209,0
495210,0
495211,0
495213,0
495214,0
495215,0
495216,0
495217,0
495218,0
495220,0
495221,0
495225,0
495226,0
495227,0
495230,0
495232,0
495233,0
495234,0
495235,0
495236,0
495237,0
495240,0
495241,0
495242,0
495243,0
495244,0
495246,0
495247,0
495248,0
495249,0
495250,0
495252,0
495253,0
495254,0
495255,0
495256,0
495257,0
495258,0
495259,0
495260,0
495261,0
495262,0
495264,0
495266,0
495267,0
495268,0
495269,0
495270,0
495272,0
495273,0
495274,0
495275,0
495276,0
495277,0
495279,0
495280,0
495282,0
495283,0
495286,0
495287,0
495288,0
495291,0
495293,0
495294,0
495295,0
495296,0
495297,0
495299,0
495300,0
495301,0
495302,0
495303,0
495305,0
495306,0
495308,0
495309,0
495311,0
495312,0
495315,0
495316,0
495317,0
495318,0
495319,0
495320,0
495321,0
495323,0
495324,0
495325,0
495326,0
495327,0
495328,0
495330,0
495331,0
495332,0
495333,0
495334,0
495336,0
495337,0
495338,0
495339,0
495340,0
495342,0
495343,0
495344,0
495345,0
495347,0
495348,0
495349,0
495350,0
495352,0
495353,0
495354,0
495355,0
495356,0
495357,0
495358,0
495359,0
495360,0
495361,0
495362,0
495363,0
495364,0
495365,0
495366,0
495367,0
495368,0
495369,0
495370,0
495371,0
495372,0
495373,0
495374,0
495375,0
495377,0
495378,0
495379,0
495380,0
495381,0
495383,0
495384,0
495385,0
495386,0
495387,0
495388,0
495389,0
495390,0
495391,0
495392,0
495393,0
495394,0
495395,0
495396,0
495397,0
495398,0
495399,0
495400,0
495401,0
495402,0
495403,0
495404,0
495405,0
495406,0
495407,0
495408,0
495409,0
495410,0
495411,0
495412,0
495413,0
495415,0
495416,0
495417,0
495418,0
495419,0
495420,0
495421,0
495422,0
495423,0
495424,0
495425,0
495426,0
495427,0
495428,0
495429,0
495430,0
49A007,0
49A022,0
49E004,0
49E050,0
49E075,0
49E076,0
49E084,0
49E131,0
49E256,0
505004,0
505009,0
505010,0
505016,0
505017,0
505024,0
505027,0
505033,0
505042,0
505059,0
505070,0
505074,0
505075,0
505080,0
505081,0
505085,0
505086,0
505092,0
505093,0
505096,0
505098,0
505099,0
505114,0
505123,0
505126,0
505128,0
505140,0
505151,0
505154,0
505181,0
505182,0
505183,0
505185,0
505188,0
505195,0
505202,0
505204,0
505206,0
505210,0
505211,0
505216,0
505217,0
505223,0
505226,0
505230,0
505232,0
505236,0
505239,0
505240,0
505243,0
505246,0
505251,0
505252,0
505254,0
505255,0
505257,0
505260,0
505261,0
505262,0
505263,0
505264,0
505265,0
505269,0
505270,0
505272,0
505273,0
505275,0
505276,0
505280,0
505283,0
505289,0
505290,0
505294,0
505296,0
505299,0
505303,0
505304,0
505306,0
505309,0
505311,0
505313,0
505315,0
505318,0
505319,0
505320,0
505322,0
505324,0
505325,0
505326,0
505327,0
505329,0
505331,0
505334,0
505338,0
505339,0
505341,0
505344,0
505346,0
505347,0
505348,0
505349,0
505350,0
505351,0
505355,0
505358,0
505361,0
505362,0
505367,0
505369,0
505371,0
505372,0
505373,0
505376,0
505379,0
505382,0
505383,0
505386,0
505387,0
505389,0
505390,0
505393,0
505395,0
505400,0
505401,0
505403,0
505404,0
505405,0
505406,0
505407,0
505409,0
505411,0
505412,0
505413,0
505414,0
505416,0
505417,0
505418,0
505421,0
505429,0
505430,0
505431,0
505434,0
505435,0
505436,0
505437,0
505439,0
505441,0
505442,0
505453,0
505454,0
505455,0
505463,0
505465,0
505469,0
505470,0
505473,0
505474,0
505475,0
505476,0
505478,0
505483,0
505484,0
505485,0
505488,0
505491,0
505493,0
505496,0
505498,0
505499,0
505500,0
505503,0
505504,0
505507,0
505509,0
505510,0
505512,0
505513,0
505514,0
505515,0
505516,0
505517,0
505518,0
505519,0
505520,0
505522,0
505525,0
505526,0
505527,0
505528,0
505529,0
505530,0
505531,0
505532,0
505533,0
505534,0
50A174,0
50A181,0
50A260,0
50A261,0
50A263,0
515001,0
515002,0
515007,0
515012,0
515021,0
515025,0
515028,0
515029,0
515035,0
515037,0
515038,0
515039,0
515047,0
515049,0
515051,0
515052,0
515053,0
515055,0
515057,0
515058,0
515060,0
515061,0
515063,0
515064,0
515065,0
515066,0
515067,0
515069,0
515070,0
515071,0
515072,0
515074,0
515075,0
515076,0
515077,0
515080,0
515081,0
515083,0
515085,0
515086,0
515087,0
515088,0
515089,0
515099,0
515100,0
515102,0
515103,0
515104,0
515105,0
515106,0
515107,0
515110,0
515113,0
515116,0
515117,0
515118,0
515120,0
515121,0
515122,0
515123,0
515124,0
515125,0
515128,0
515129,0
515130,0
515131,0
515133,0
515134,0
515137,0
515140,0
515141,0
515142,0
515144,0
515146,0
515147,0
515151,0
515152,0
515153,0
515155,0
515156,0
515159,0
515160,0
515162,0
515163,0
515164,0
515165,0
515166,0
515167,0
515168,0
515169,0
515170,0
515171,0
515173,0
515174,0
515175,0
515176,0
515177,0
515178,0
515179,0
515180,0
515181,0
515182,0
515183,0
515184,0
515185,0
515186,0
515187,0
515188,0
515189,0
515191,0
515192,0
515193,0
515194,0
515195,0
515196,0
515197,0
51A009,0
51A013,0
51E109,0
51E124,0
51E148,0
51E150,0
51E154,0
525019,0
525061,0
525064,0
525069,0
525074,0
525085,0
525088,0
525098,0
525108,0
525114,0
525125,0
525132,0
525165,0
525172,0
525179,0
525209,0
525212,0
525219,0
525232,0
525241,0
525242,0
525262,0
525264,0
525265,0
525266,0
525270,0
525271,0
525273,0
525274,0
525276,0
525279,0
525281,0
525282,0
525286,0
525290,0
525292,0
525299,0
525304,0
525305,0
525306,0
525307,0
525313,0
525314,0
525315,0
525316,0
525317,0
525318,0
525319,0
525321,0
525324,0
525325,0
525326,0
525327,0
525328,0
525329,0
525330,0
525331,0
525332,0
525333,0
525334,0
525335,0
525337,0
525338,0
525342,0
525343,0
525346,0
525348,0
525350,0
525351,0
525352,0
525353,0
525354,0
525355,0
525357,0
525358,0
525359,0
525362,0
525363,0
525365,0
525369,0
525370,0
525371,0
525372,0
525373,0
525375,0
525376,0
525377,0
525379,0
525380,0
525382,0
525383,0
525386,0
525387,0
525389,0
525390,0
525391,0
525395,0
525396,0
525397,0
525398,0
525402,0
525403,0
525405,0
525406,0
525408,0
525409,0
525410,0
525411,0
525412,0
525413,0
525414,0
525415,0
525417,0
525418,0
525419,0
525421,0
525422,0
525424,0
525425,0
525426,0
525429,0
525430,0
525431,0
525433,0
525434,0
525435,0
525437,0
525438,0
525440,0
525441,0
525442,0
525443,0
525445,0
525447,0
525449,0
525451,0
525452,0
525453,0
525454,0
525455,0
525456,0
525457,0
525458,0
525459,0
525461,0
525462,0
525463,0
525465,0
525466,0
525467,0
525468,0
525472,0
525474,0
525475,0
525476,0
525477,0
525479,0
525480,0
525482,0
525483,0
525484,0
525486,0
525488,0
525489,0
525490,0
525493,0
525494,0
525495,0
525497,0
525498,0
525499,0
525502,0
525503,0
525504,0
525507,0
525508,0
525509,0
525511,0
525512,0
525513,0
525516,0
525518,0
525519,0
525520,0
525521,0
525522,0
525523,0
525524,0
525525,0
525526,0
525527,0
525528,0
525531,0
525532,0
525533,0
525534,0
525535,0
525536,0
525537,0
525538,0
525539,0
525540,0
525541,0
525542,0
525543,0
525544,0
525545,0
525546,0
525547,0
525548,0
525549,0
525550,0
525551,0
525552,0
525553,0
525554,0
525556,0
525557,0
525558,0
525559,0
525560,0
525561,0
525562,0
525565,0
525567,0
525568,0
525572,0
525573,0
525574,0
525575,0
525578,0
525579,0
525580,0
525581,0
525583,0
525586,0
525587,0
525588,0
525589,0
525591,0
525592,0
525595,0
525596,0
525598,0
525599,0
525600,0
525602,0
525604,0
525605,0
525607,0
525608,0
525609,0
525611,0
525612,0
525613,0
525616,0
525617,0
525619,0
525621,0
525622,0
525623,0
525624,0
525625,0
525626,0
525627,0
525628,0
525630,0
525632,0
525635,0
525637,0
525638,0
525639,0
525641,0
525642,0
525643,0
525645,0
525646,0
525647,0
525648,0
525649,0
525652,0
525653,0
525654,0
525655,0
525656,0
525657,0
525659,0
525660,0
525662,0
525663,0
525664,0
525665,0
525666,0
525667,0
525668,0
525670,0
525671,0
525672,0
525673,0
525676,0
525677,0
525678,0
525679,0
525680,0
525681,0
525684,0
525685,0
525686,0
525687,0
525688,0
525691,0
525692,0
525693,0
525695,0
525697,0
525699,0
525700,0
525701,0
525702,0
525704,0
525706,0
525708,0
525709,0
525710,0
525711,0
525712,0
525713,0
525714,0
525715,0
525717,0
525718,0
525719,0
525720,0
525724,0
525725,0
525726,0
525727,0
525728,0
525729,0
525730,0
52A251,0
52A407,0
52A429,0
52A431,0
52A461,0
535013,0
535017,0
535019,0
535021,0
535022,0
535023,0
535024,0
535025,0
535026,0
535027,0
535029,0
535030,0
535031,0
535032,0
535033,0
535034,0
535036,0
535038,0
535039,0
535040,0
535042,0
535043,0
535045,0
535046,0
535048,0
535049,0
535050,0
535051,0
535053,0
535054,0
535055,0
535056,0
535057,0
53A002,0
53A050,0
53A051,0
555004,0
555010,0
555011,0
555012,0
555016,0
555017,0
555019,0
555020,0
555021,0
555022,0
555023,0
555025,0
555027,0
555028,0
555030,0
555034,0
555035,0
555039,0
555040,0
555045,0
555049,0
555053,0
555054,0
555055,0
555057,0
555060,0
555061,0
555065,0
555066,0
555067,0
555068,0
555069,0
555070,0
555071,0
555074,0
555076,0
555080,0
555081,0
555082,0
555083,0
555084,0
555085,0
555086,0
555088,0
555089,0
555090,0
555093,0
555095,0
555096,0
555098,0
555099,0
555103,0
555104,0
555105,0
555106,0
555107,0
555108,0
555112,0
555113,0
555114,0
555115,0
555116,0
555117,0
555118,0
555119,0
555120,0
555122,0
555125,0
555126,0
555127,0
555128,0
555130,0
555132,0
555134,0
555135,0
555136,0
555137,0
555139,0
555140,0
555141,0
555143,0
555144,0
555146,0
555147,0
555151,0
555153,0
555156,0
555158,0
555160,0
555161,0
555162,0
555163,0
555164,0
555165,0
555170,0
555179,0
555180,0
555184,0
555186,0
555187,0
555189,0
555190,0
555195,0
555199,0
555200,0
555204,0
555206,0
555207,0
555208,0
555209,0
555211,0
555213,0
555214,0
555216,0
555217,0
555218,0
555219,0
555220,0
555221,0
555222,0
555223,0
555226,0
555227,0
555229,0
555231,0
555235,0
555236,0
555237,0
555238,0
555240,0
555244,0
555245,0
555246,0
555247,0
555249,0
555251,0
555254,0
555255,0
555256,0
555257,0
555258,0
555259,0
555260,0
555261,0
555263,0
555265,0
555266,0
555268,0
555272,0
555273,0
555276,0
555281,0
555283,0
555286,0
555287,0
555290,0
555292,0
555295,0
555297,0
555301,0
555304,0
555306,0
555307,0
555308,0
555309,0
555312,0
555313,0
555316,0
555318,0
555319,0
